Tumor_name,Abbr,Samples,TSS_code,Tumor_id
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-7427-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-7428-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-7429-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-7430-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-7432-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-7433-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-7434-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-7435-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-7437-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-7438-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-7440-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-7446-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-7568-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-A45O-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-A45P-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-A45Q-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-A45R-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-A45T-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-A45U-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-A45V-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-A45W-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-A45X-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-A45Y-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-A45Z-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-A460-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-A463-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-A464-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-A465-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-A468-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-A6JO-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CV-A6K0-01,CV,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CX-7085-01,CX,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CX-7086-01,CX,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CX-7219-01,CX,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-CX-A4AQ-01,CX,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-D6-6515-01,D6,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-D6-6516-01,D6,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-D6-6517-01,D6,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-D6-6823-01,D6,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-D6-6824-01,D6,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-D6-6825-01,D6,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-D6-6826-01,D6,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-D6-6827-01,D6,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-D6-8568-01,D6,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-D6-A4Z9-01,D6,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-D6-A6EK-01,D6,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-D6-A6EM-01,D6,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-D6-A6EO-01,D6,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-D6-A6EP-01,D6,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-DQ-7591-01,DQ,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-DQ-7593-01,DQ,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-F7-8298-01,F7,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-F7-8489-01,F7,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-F7-A50G-01,F7,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-F7-A50I-01,F7,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-F7-A50J-01,F7,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-F7-A61S-01,F7,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-F7-A61V-01,F7,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-F7-A61W-01,F7,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-F7-A620-01,F7,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-F7-A622-01,F7,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-F7-A623-01,F7,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-H7-8501-01,H7,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-H7-8502-01,H7,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-H7-A6C4-01,H7,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-H7-A76A-01,H7,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-HD-8224-01,HD,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-HD-A4C1-01,HD,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-HD-A633-01,HD,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-HL-7533-01,HL,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-IQ-7630-01,IQ,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-IQ-7632-01,IQ,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-IQ-A61E-01,IQ,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-IQ-A61H-01,IQ,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-IQ-A61I-01,IQ,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-IQ-A61O-01,IQ,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-IQ-A6SG-01,IQ,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-IQ-A6SH-01,IQ,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-KU-A66S-01,KU,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-KU-A66T-01,KU,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-MT-A51W-01,MT,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-MT-A51X-01,MT,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-MT-A67F-01,MT,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-MT-A7BN-01,MT,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-QK-A652-01,QK,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-QK-A6IG-01,QK,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-QK-A6II-01,QK,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-QK-A6VB-01,QK,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-QK-A6VC-01,QK,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-QK-A8Z7-01,QK,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-QK-A8Z9-01,QK,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-QK-A8ZB-01,QK,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-QK-AA3K-01,QK,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-RS-A6TO-01,RS,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-RS-A6TP-01,RS,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-T2-A6WZ-01,T2,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-T3-A92M-01,T3,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-T3-A92N-01,T3,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-TN-A7HI-01,TN,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-TN-A7HJ-01,TN,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-TN-A7HL-01,TN,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-UF-A718-01,UF,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-UF-A719-01,UF,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-UF-A71A-01,UF,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-UF-A71D-01,UF,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-UF-A71E-01,UF,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-UF-A7JC-01,UF,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-UF-A7JD-01,UF,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-UF-A7JJ-01,UF,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-UF-A7JO-01,UF,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-UF-A7JS-01,UF,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-UF-A7JT-01,UF,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-UF-A7JV-01,UF,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-UP-A6WW-01,UP,1
Head and Neck squamous cell carcinoma,HNSC,TCGA-WA-A7H4-01,WA,1
Breast invasive carcinoma,BRCA,TCGA-3C-AALI-01,3C,2
Breast invasive carcinoma,BRCA,TCGA-3C-AALK-01,3C,2
Breast invasive carcinoma,BRCA,TCGA-4H-AAAK-01,4H,2
Breast invasive carcinoma,BRCA,TCGA-5T-A9QA-01,5T,2
Breast invasive carcinoma,BRCA,TCGA-A1-A0SF-01,A1,2
Breast invasive carcinoma,BRCA,TCGA-A1-A0SH-01,A1,2
Breast invasive carcinoma,BRCA,TCGA-A1-A0SJ-01,A1,2
Breast invasive carcinoma,BRCA,TCGA-A1-A0SK-01,A1,2
Breast invasive carcinoma,BRCA,TCGA-A1-A0SO-01,A1,2
Breast invasive carcinoma,BRCA,TCGA-A1-A0SQ-01,A1,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0CK-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0CR-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0CT-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0EP-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0EU-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0ST-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0SU-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0SV-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0SW-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0SX-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0T0-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0T1-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0T2-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0T4-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0T5-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0T6-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0T7-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0YC-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0YD-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0YE-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0YF-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0YG-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0YH-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0YI-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0YJ-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0YK-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0YL-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0YM-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A0YT-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A1FV-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A1FW-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A1FX-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A1FZ-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A1G0-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A1G1-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A1G4-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A1G6-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A259-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A25A-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A25B-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A25C-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A25D-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A25E-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A25F-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A3KC-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A3KD-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A3XT-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A3XU-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A3XV-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A3XW-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A3XX-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A3XZ-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A4RX-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A4RY-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A4S0-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A4S1-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A4S2-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A2-A4S3-01,A2,2
Breast invasive carcinoma,BRCA,TCGA-A7-A0D9-01,A7,2
Breast invasive carcinoma,BRCA,TCGA-A7-A13D-01,A7,2
Breast invasive carcinoma,BRCA,TCGA-A7-A13E-01,A7,2
Breast invasive carcinoma,BRCA,TCGA-A7-A13F-01,A7,2
Breast invasive carcinoma,BRCA,TCGA-A7-A26E-01,A7,2
Breast invasive carcinoma,BRCA,TCGA-A7-A26F-01,A7,2
Breast invasive carcinoma,BRCA,TCGA-A7-A26G-01,A7,2
Breast invasive carcinoma,BRCA,TCGA-A7-A26H-01,A7,2
Breast invasive carcinoma,BRCA,TCGA-A7-A26I-01,A7,2
Breast invasive carcinoma,BRCA,TCGA-A7-A2KD-01,A7,2
Breast invasive carcinoma,BRCA,TCGA-A7-A3IZ-01,A7,2
Breast invasive carcinoma,BRCA,TCGA-A7-A3J0-01,A7,2
Breast invasive carcinoma,BRCA,TCGA-A7-A3J1-01,A7,2
Breast invasive carcinoma,BRCA,TCGA-A7-A3RF-01,A7,2
Breast invasive carcinoma,BRCA,TCGA-A7-A425-01,A7,2
Breast invasive carcinoma,BRCA,TCGA-A7-A4SA-01,A7,2
Breast invasive carcinoma,BRCA,TCGA-A7-A4SC-01,A7,2
Breast invasive carcinoma,BRCA,TCGA-A7-A4SD-01,A7,2
Breast invasive carcinoma,BRCA,TCGA-A7-A4SE-01,A7,2
Breast invasive carcinoma,BRCA,TCGA-A7-A4SF-01,A7,2
Breast invasive carcinoma,BRCA,TCGA-A7-A5ZV-01,A7,2
Breast invasive carcinoma,BRCA,TCGA-A7-A6VV-01,A7,2
Breast invasive carcinoma,BRCA,TCGA-A7-A6VX-01,A7,2
Breast invasive carcinoma,BRCA,TCGA-A8-A075-01,A8,2
Breast invasive carcinoma,BRCA,TCGA-A8-A08O-01,A8,2
Breast invasive carcinoma,BRCA,TCGA-AC-A23C-01,AC,2
Breast invasive carcinoma,BRCA,TCGA-AC-A23E-01,AC,2
Breast invasive carcinoma,BRCA,TCGA-AC-A2B8-01,AC,2
Breast invasive carcinoma,BRCA,TCGA-AC-A2BK-01,AC,2
Breast invasive carcinoma,BRCA,TCGA-AC-A2BM-01,AC,2
Breast invasive carcinoma,BRCA,TCGA-AC-A2FB-01,AC,2
Breast invasive carcinoma,BRCA,TCGA-AC-A2FE-01,AC,2
Breast invasive carcinoma,BRCA,TCGA-AC-A2FF-01,AC,2
Breast invasive carcinoma,BRCA,TCGA-AC-A2FG-01,AC,2
Breast invasive carcinoma,BRCA,TCGA-AC-A2FM-01,AC,2
Breast invasive carcinoma,BRCA,TCGA-AC-A2QI-01,AC,2
Breast invasive carcinoma,BRCA,TCGA-AC-A2QJ-01,AC,2
Breast invasive carcinoma,BRCA,TCGA-AC-A3HN-01,AC,2
Breast invasive carcinoma,BRCA,TCGA-AC-A3QP-01,AC,2
Breast invasive carcinoma,BRCA,TCGA-AC-A3TM-01,AC,2
Breast invasive carcinoma,BRCA,TCGA-AC-A3TN-01,AC,2
Breast invasive carcinoma,BRCA,TCGA-AC-A3W5-01,AC,2
Breast invasive carcinoma,BRCA,TCGA-AC-A3W6-01,AC,2
Breast invasive carcinoma,BRCA,TCGA-AC-A3W7-01,AC,2
Breast invasive carcinoma,BRCA,TCGA-AC-A3YJ-01,AC,2
Breast invasive carcinoma,BRCA,TCGA-AC-A4ZE-01,AC,2
Breast invasive carcinoma,BRCA,TCGA-AC-A5XS-01,AC,2
Breast invasive carcinoma,BRCA,TCGA-AC-A5XU-01,AC,2
Breast invasive carcinoma,BRCA,TCGA-AC-A62X-01,AC,2
Breast invasive carcinoma,BRCA,TCGA-AC-A6IW-01,AC,2
Breast invasive carcinoma,BRCA,TCGA-AC-A6IX-01,AC,2
Breast invasive carcinoma,BRCA,TCGA-AC-A6NO-01,AC,2
Breast invasive carcinoma,BRCA,TCGA-AC-A8OQ-01,AC,2
Breast invasive carcinoma,BRCA,TCGA-AN-A0XN-01,AN,2
Breast invasive carcinoma,BRCA,TCGA-AN-A0XO-01,AN,2
Breast invasive carcinoma,BRCA,TCGA-AN-A0XP-01,AN,2
Breast invasive carcinoma,BRCA,TCGA-AN-A0XS-01,AN,2
Breast invasive carcinoma,BRCA,TCGA-AN-A0XT-01,AN,2
Breast invasive carcinoma,BRCA,TCGA-AN-A0XU-01,AN,2
Breast invasive carcinoma,BRCA,TCGA-AN-A0XW-01,AN,2
Breast invasive carcinoma,BRCA,TCGA-AO-A03L-01,AO,2
Breast invasive carcinoma,BRCA,TCGA-AO-A03M-01,AO,2
Breast invasive carcinoma,BRCA,TCGA-AO-A03N-01,AO,2
Breast invasive carcinoma,BRCA,TCGA-AO-A03U-01,AO,2
Breast invasive carcinoma,BRCA,TCGA-AO-A0JB-01,AO,2
Breast invasive carcinoma,BRCA,TCGA-AO-A0JC-01,AO,2
Breast invasive carcinoma,BRCA,TCGA-AO-A0JD-01,AO,2
Breast invasive carcinoma,BRCA,TCGA-AO-A0JE-01,AO,2
Breast invasive carcinoma,BRCA,TCGA-AO-A0JF-01,AO,2
Breast invasive carcinoma,BRCA,TCGA-AO-A0JG-01,AO,2
Breast invasive carcinoma,BRCA,TCGA-AO-A0JI-01,AO,2
Breast invasive carcinoma,BRCA,TCGA-AO-A0JJ-01,AO,2
Breast invasive carcinoma,BRCA,TCGA-AO-A0JL-01,AO,2
Breast invasive carcinoma,BRCA,TCGA-AO-A0JM-01,AO,2
Breast invasive carcinoma,BRCA,TCGA-AO-A124-01,AO,2
Breast invasive carcinoma,BRCA,TCGA-AO-A126-01,AO,2
Breast invasive carcinoma,BRCA,TCGA-AO-A128-01,AO,2
Breast invasive carcinoma,BRCA,TCGA-AO-A129-01,AO,2
Breast invasive carcinoma,BRCA,TCGA-AO-A12B-01,AO,2
Breast invasive carcinoma,BRCA,TCGA-AO-A12C-01,AO,2
Breast invasive carcinoma,BRCA,TCGA-AO-A12E-01,AO,2
Breast invasive carcinoma,BRCA,TCGA-AO-A12G-01,AO,2
Breast invasive carcinoma,BRCA,TCGA-AO-A1KO-01,AO,2
Breast invasive carcinoma,BRCA,TCGA-AO-A1KP-01,AO,2
Breast invasive carcinoma,BRCA,TCGA-AO-A1KQ-01,AO,2
Breast invasive carcinoma,BRCA,TCGA-AO-A1KR-01,AO,2
Breast invasive carcinoma,BRCA,TCGA-AO-A1KS-01,AO,2
Breast invasive carcinoma,BRCA,TCGA-AO-A1KT-01,AO,2
Breast invasive carcinoma,BRCA,TCGA-AQ-A04L-01,AQ,2
Breast invasive carcinoma,BRCA,TCGA-AQ-A1H2-01,AQ,2
Breast invasive carcinoma,BRCA,TCGA-AQ-A54N-01,AQ,2
Breast invasive carcinoma,BRCA,TCGA-AQ-A54O-01,AQ,2
Breast invasive carcinoma,BRCA,TCGA-AQ-A7U7-01,AQ,2
Breast invasive carcinoma,BRCA,TCGA-AR-A0TP-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A0TQ-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A0TR-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A0TT-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A0TU-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A0TV-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A0TW-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A0TX-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A0TZ-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A0U0-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A0U2-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A0U3-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A0U4-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A1AI-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A1AJ-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A1AK-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A1AL-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A1AM-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A1AO-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A1AP-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A1AQ-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A1AS-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A1AT-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A1AU-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A1AV-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A1AW-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A1AX-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A1AY-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A24K-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A24L-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A24M-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A24N-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A24O-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A24P-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A24Q-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A24R-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A24S-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A24T-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A24U-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A24V-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A24W-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A24X-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A24Z-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A250-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A251-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A252-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A254-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A256-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A2LE-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A2LH-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A2LJ-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A2LK-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A2LM-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A2LN-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A2LO-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A2LQ-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A5QM-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A5QN-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A5QP-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-AR-A5QQ-01,AR,2
Breast invasive carcinoma,BRCA,TCGA-B6-A0IK-01,B6,2
Breast invasive carcinoma,BRCA,TCGA-B6-A0RG-01,B6,2
Breast invasive carcinoma,BRCA,TCGA-B6-A0RL-01,B6,2
Breast invasive carcinoma,BRCA,TCGA-B6-A0RM-01,B6,2
Breast invasive carcinoma,BRCA,TCGA-B6-A0RN-01,B6,2
Breast invasive carcinoma,BRCA,TCGA-B6-A0RO-01,B6,2
Breast invasive carcinoma,BRCA,TCGA-B6-A0RP-01,B6,2
Breast invasive carcinoma,BRCA,TCGA-B6-A0RT-01,B6,2
Breast invasive carcinoma,BRCA,TCGA-B6-A0RU-01,B6,2
Breast invasive carcinoma,BRCA,TCGA-B6-A0RV-01,B6,2
Breast invasive carcinoma,BRCA,TCGA-B6-A0WX-01,B6,2
Breast invasive carcinoma,BRCA,TCGA-B6-A0X1-01,B6,2
Breast invasive carcinoma,BRCA,TCGA-B6-A2IU-01,B6,2
Breast invasive carcinoma,BRCA,TCGA-BH-A0AU-01,BH,2
Breast invasive carcinoma,BRCA,TCGA-BH-A0AZ-01,BH,2
Breast invasive carcinoma,BRCA,TCGA-BH-A0B2-01,BH,2
Breast invasive carcinoma,BRCA,TCGA-BH-A0B3-01,BH,2
Breast invasive carcinoma,BRCA,TCGA-BH-A0B5-01,BH,2
Breast invasive carcinoma,BRCA,TCGA-BH-A0B9-01,BH,2
Breast invasive carcinoma,BRCA,TCGA-BH-A0BA-01,BH,2
Breast invasive carcinoma,BRCA,TCGA-BH-A0BC-01,BH,2
Breast invasive carcinoma,BRCA,TCGA-BH-A0BF-01,BH,2
Breast invasive carcinoma,BRCA,TCGA-BH-A0BJ-01,BH,2
Breast invasive carcinoma,BRCA,TCGA-BH-A0BM-01,BH,2
Breast invasive carcinoma,BRCA,TCGA-BH-A0BS-01,BH,2
Breast invasive carcinoma,BRCA,TCGA-BH-A0BT-01,BH,2
Breast invasive carcinoma,BRCA,TCGA-BH-A0BZ-01,BH,2
Breast invasive carcinoma,BRCA,TCGA-BH-A0C0-01,BH,2
Breast invasive carcinoma,BRCA,TCGA-BH-A0C3-01,BH,2
